,Day Ahead Auction
5138,34.014
5139,32.63
5140,32.995999999999995
5141,36.876
5142,44.047000000000004
5143,45.386
5144,44.421
5145,37.024
5146,31.782
5147,24.461000000000002
5148,24.356
5149,18.252000000000002
5150,19.908
5151,29.192
5152,36.159
5153,43.852
5154,50.03500000000001
5155,55.006
5156,56.689
5157,56.076
5158,50.002
5159,45.218
5160,45.03
5161,41.426
5162,37.507000000000005
5163,34.849000000000004
5164,34.53
5165,37.507000000000005
5166,45.227000000000004
5167,48.010000000000005
5168,47.979
5169,44.989999999999995
5170,40.825
5171,37.091
5172,34.428
5173,28.402
5174,31.951
5175,34.264
5176,36.651
5177,41.697
5178,49.273
5179,51.373999999999995
5180,50.43299999999999
5181,49.983
5182,48.06
5183,42.496
5184,40.605999999999995
5185,35.818
5186,33.764
5187,33.917
5188,33.852
5189,39.005
5190,44.991
5191,46.800000000000004
5192,48.391
5193,44.714
5194,42.844
5195,40.510000000000005
5196,39.42
5197,33.105000000000004
5198,29.706
5199,25.621
5200,25.244
5201,29.118
5202,35.502
5203,41.954
5204,42.489
5205,43.730000000000004
5206,42.991
5207,38.655
5208,36.175999999999995
5209,31.505
5210,30.858999999999998
5211,27.644999999999996
5212,26.776
5213,26.113999999999997
5214,29.083
5215,31.502999999999997
5216,30.956
5217,27.336
5218,23.811
5219,20.219
5220,17.012
5221,14.931
5222,11.602
5223,13.977
5224,17.516000000000002
5225,23.905
5226,31.816
5227,37.248999999999995
5228,39.681
5229,38.064
5230,36.907999999999994
5231,32.498
5232,27.788999999999998
5233,23.285
5234,21.828
5235,20.64
5236,20.047
5237,20.523
5238,20.5
5239,20.629
5240,16.227
5241,14.27
5242,10.0
5243,8.769
5244,8.681999999999999
5245,6.973999999999999
5246,7.002
5247,8.615
5248,10.282
5249,19.942
5250,30.166999999999998
5251,39.330000000000005
5252,42.199000000000005
5253,41.992000000000004
5254,40.186
5255,35.942
5256,31.007999999999996
5257,27.156999999999996
5258,28.149
5259,27.839
5260,27.288999999999998
5261,31.038
5262,40.854
5263,41.999
5264,41.467999999999996
5265,38.455
5266,33.944
5267,30.707
5268,29.266000000000002
5269,29.401
5270,29.468
5271,30.776999999999997
5272,32.986
5273,40.602
5274,43.998000000000005
5275,49.589999999999996
5276,49.385
5277,45.5
5278,42.915
5279,39.12
5280,33.076
5281,29.892000000000003
5282,29.895
5283,28.92
5284,29.575000000000003
5285,32.001000000000005
5286,38.292
5287,41.498000000000005
5288,42.62200000000001
5289,38.399
5290,31.008999999999997
5291,28.244000000000003
5292,27.756999999999998
5293,25.894000000000002
5294,26.064
5295,26.688999999999997
5296,28.937
5297,35.134
5298,42.0
5299,46.98
5300,46.972
5301,42.867
5302,40.644999999999996
5303,34.331
5304,29.701
5305,28.698
5306,29.871
5307,28.560000000000002
5308,29.399000000000004
5309,29.774
5310,34.367000000000004
5311,39.298
5312,39.550999999999995
5313,35.626
5314,30.29
5315,28.49
5316,27.476
5317,25.3
5318,25.396
5319,27.233999999999998
5320,30.310000000000002
5321,35.3
5322,40.993
5323,44.9
5324,45.473
5325,42.0
5326,40.684
5327,35.501
5328,30.992000000000004
5329,30.002999999999997
5330,31.0
5331,30.630000000000003
5332,31.2
5333,34.705999999999996
5334,40.66499999999999
5335,41.997
5336,41.49
5337,39.716
5338,35.510000000000005
5339,31.397000000000002
5340,29.897000000000002
5341,26.985999999999997
5342,26.785999999999998
5343,29.4
5344,33.48
5345,40.131
5346,45.0
5347,53.989999999999995
5348,53.474999999999994
5349,44.6
5350,41.499
5351,39.0
5352,42.21
5353,40.5
5354,39.568999999999996
5355,39.19499999999999
5356,40.256
5357,40.8
5358,46.921
5359,51.330999999999996
5360,50.8
5361,47.256
5362,41.99
5363,40.56
5364,37.639
5365,32.845
5366,33.437
5367,37.208999999999996
5368,39.324000000000005
5369,44.808
5370,48.999
5371,56.00000000000001
5372,56.54
5373,50.778
5374,46.947
5375,42.402
5376,42.723
5377,40.071
5378,38.787
5379,37.409
5380,37.579
5381,38.275999999999996
5382,37.989999999999995
5383,38.874
5384,39.989999999999995
5385,37.45
5386,33.341
5387,30.002000000000002
5388,24.722
5389,19.211
5390,21.362000000000002
5391,29.205000000000002
5392,34.176
5393,41.23
5394,46.62
5395,50.32600000000001
5396,50.470000000000006
5397,47.994
5398,46.191
5399,42.589
5400,41.63
5401,39.72
5402,37.79
5403,35.4
5404,35.006
5405,35.101
5406,35.276999999999994
5407,35.005
5408,35.517
5409,33.994
5410,30.9
5411,24.958000000000002
5412,13.672
5413,8.493
5414,7.402
5415,16.437
5416,26.813
5417,34.352
5418,41.589999999999996
5419,45.49100000000001
5420,45.995999999999995
5421,46.26
5422,45.542
5423,40.748
5424,37.503
5425,36.108999999999995
5426,36.06399999999999
5427,35.0
5428,35.299
5429,36.358999999999995
5430,38.141000000000005
5431,42.912
5432,46.733999999999995
5433,45.28
5434,43.141
5435,40.705999999999996
5436,40.231
5437,39.213
5438,39.277
5439,38.009
5440,40.005
5441,44.88399999999999
5442,49.5
5443,52.001
5444,55.572
5445,53.669
5446,50.7
5447,47.542
5448,46.526
5449,43.065
5450,43.094
5451,41.642
5452,42.25899999999999
5453,44.099
5454,50.251999999999995
5455,51.79900000000001
5456,51.49
5457,48.844
5458,45.0
5459,42.495
5460,41.708
5461,41.006
5462,41.00899999999999
5463,41.806
5464,44.253
5465,50.690999999999995
5466,60.004999999999995
5467,66.489
5468,66.205
5469,64.838
5470,57.99999999999999
5471,51.327999999999996
5472,52.394000000000005
5473,48.388
5474,47.213
5475,45.922000000000004
5476,46.342
5477,48.964
5478,54.774
5479,59.704
5480,61.633
5481,57.510000000000005
5482,54.99700000000001
5483,52.689
5484,50.90899999999999
5485,50.0
5486,49.309
5487,50.946999999999996
5488,54.16
5489,59.32999999999999
5490,67.604
5491,74.79299999999999
5492,68.10000000000001
5493,62.909000000000006
5494,55.203
5495,50.892
5496,52.391999999999996
5497,47.99
5498,48.0
5499,47.446
5500,47.813
5501,49.924
5502,55.00000000000001
5503,59.89
5504,62.01
5505,61.35900000000001
5506,61.019
5507,57.765
5508,55.986999999999995
5509,56.311
5510,54.334
5511,54.18999999999999
5512,58.623000000000005
5513,59.397
5514,64.299
5515,65.798
5516,64.69600000000001
5517,60.00599999999999
5518,56.28200000000001
5519,52.49299999999999
5520,51.00899999999999
5521,46.763
5522,45.01
5523,43.413999999999994
5524,43.939
5525,46.961999999999996
5526,52.821000000000005
5527,57.123999999999995
5528,58.756
5529,57.49999999999999
5530,56.599999999999994
5531,54.726
5532,52.779999999999994
5533,48.824
5534,46.114
5535,46.117000000000004
5536,49.086
5537,51.742
5538,54.55599999999999
5539,56.899
5540,56.940000000000005
5541,55.00000000000001
5542,53.05800000000001
5543,50.493
5544,51.209
5545,50.005
5546,48.00899999999999
5547,46.004
5548,45.261
5549,45.214999999999996
5550,47.169
5551,47.50299999999999
5552,48.493
5553,48.002
5554,46.45
5555,44.318999999999996
5556,43.248000000000005
5557,36.468
5558,34.413
5559,33.928
5560,36.123
5561,40.256
5562,47.506
5563,52.991
5564,55.248
5565,54.00900000000001
5566,51.412
5567,45.896
5568,43.027
5569,38.1
5570,37.494
5571,34.427
5572,32.300000000000004
5573,32.407
5574,36.599
5575,34.83500000000001
5576,33.2
5577,31.726
5578,25.452
5579,17.688
5580,9.731000000000002
5581,7.745999999999999
5582,9.734000000000002
5583,20.421
5584,31.387999999999998
5585,45.5
5586,53.0
5587,59.199999999999996
5588,62.388999999999996
5589,60.99600000000001
5590,59.546
5591,57.011
5592,50.425
5593,47.742000000000004
5594,46.794000000000004
5595,44.793
5596,45.001999999999995
5597,49.708
5598,56.174
5599,59.99
5600,61.0
5601,59.559000000000005
5602,58.34600000000001
5603,56.75
5604,53.43
5605,54.091
5606,55.706
5607,57.720000000000006
5608,58.666999999999994
5609,61.35499999999999
5610,64.0
5611,67.55499999999999
5612,67.99700000000001
5613,62.963
5614,58.886
5615,54.50000000000001
5616,55.00000000000001
5617,50.473
5618,50.7
5619,50.056999999999995
5620,50.332
5621,53.102
5622,62.795
5623,66.82100000000001
5624,68.0
5625,64.01
5626,61.400999999999996
5627,55.14
5628,51.871
5629,51.846000000000004
5630,54.980999999999995
5631,57.278
5632,60.44299999999999
5633,64.815
5634,71.365
5635,79.495
5636,77.10000000000001
5637,70.88300000000001
5638,64.4
5639,59.999
5640,58.18
5641,55.00000000000001
5642,55.019000000000005
5643,53.598
5644,53.900999999999996
5645,57.41799999999999
5646,64.8
5647,68.325
5648,69.426
5649,64.99199999999999
5650,58.80599999999999
5651,57.689
5652,51.612
5653,54.197
5654,54.510999999999996
5655,57.73400000000001
5656,61.348
5657,67.233
5658,75.0
5659,85.0
5660,78.356
5661,72.49600000000001
5662,65.937
5663,57.84199999999999
5664,53.52
5665,52.291999999999994
5666,52.007000000000005
5667,51.306
5668,51.86000000000001
5669,53.007000000000005
5670,60.661
5671,66.82400000000001
5672,68.987
5673,63.934000000000005
5674,57.699
5675,53.504
5676,50.588
5677,50.419000000000004
5678,50.259
5679,52.495999999999995
5680,56.435
5681,68.67999999999999
5682,71.423
5683,76.679
5684,76.0
5685,71.0
5686,67.34
5687,62.673
5688,60.714999999999996
5689,58.007000000000005
5690,57.253
5691,57.104
5692,56.921
5693,59.899
5694,75.0
5695,76.923
5696,80.29899999999999
5697,78.16199999999999
5698,76.32000000000001
5699,75.003
5700,70.233
5701,67.688
5702,64.35499999999999
5703,66.59299999999999
5704,68.556
5705,75.00099999999999
5706,77.0
5707,78.0
5708,77.854
5709,77.0
5710,74.774
5711,70.0
5712,68.514
5713,64.42
5714,63.67999999999999
5715,58.79
5716,56.347
5717,57.31
5718,58.089999999999996
5719,63.6
5720,68.259
5721,68.595
5722,66.07499999999999
5723,60.184000000000005
5724,57.80299999999999
5725,48.882
5726,50.016000000000005
5727,46.173
5728,48.919000000000004
5729,55.467
5730,66.991
5731,70.462
5732,70.00599999999999
5733,66.598
5734,65.99400000000001
5735,57.638999999999996
5736,58.50299999999999
5737,49.14
5738,46.77
5739,43.0
5740,42.597
5741,40.992
5742,42.729
5743,44.191
5744,46.745
5745,43.762
5746,27.509
5747,25.688
5748,11.598
5749,7.579999999999999
5750,1.329
5751,6.216
5752,10.592
5753,33.62
5754,57.924
5755,67.64
5756,70.075
5757,64.606
5758,60.67
5759,59.00299999999999
5760,59.085
5761,54.413999999999994
5762,52.33
5763,52.103
5764,51.607
5765,58.236
5766,69.675
5767,76.99199999999999
5768,79.399
5769,66.806
5770,66.13600000000001
5771,57.42699999999999
5772,54.876999999999995
5773,55.34199999999999
5774,54.157
5775,54.840999999999994
5776,64.57300000000001
5777,77.391
5778,83.76599999999999
5779,87.1
5780,86.089
5781,80.0
5782,76.248
5783,61.590999999999994
5784,61.748999999999995
5785,59.50700000000001
5786,58.501000000000005
5787,58.496
5788,59.499
5789,61.254999999999995
5790,76.33
5791,77.806
5792,79.131
5793,75.995
5794,66.479
5795,58.025999999999996
5796,56.934000000000005
5797,57.19500000000001
5798,55.398
5799,58.129999999999995
5800,57.389
5801,74.67699999999999
5802,79.37100000000001
5803,85.546
5804,76.599
5805,70.5
5806,62.674
5807,57.379999999999995
5808,53.148
5809,52.330999999999996
5810,54.187
5811,49.816
5812,54.18300000000001
5813,54.32599999999999
5814,64.999
5815,72.446
5816,73.697
5817,69.772
5818,63.330999999999996
5819,64.483
5820,55.29299999999999
5821,52.908
5822,49.698
5823,51.964
5824,54.18099999999999
5825,64.17399999999999
5826,72.067
5827,75.0
5828,71.44500000000001
5829,67.726
5830,56.352000000000004
5831,53.251000000000005
5832,49.077
5833,48.436
5834,48.634
5835,48.002
5836,49.518
5837,53.279999999999994
5838,64.471
5839,66.921
5840,66.546
5841,61.415
5842,56.79299999999999
5843,52.20199999999999
5844,49.525999999999996
5845,49.155
5846,51.125
5847,53.964999999999996
5848,55.99700000000001
5849,63.14500000000001
5850,68.623
5851,72.99
5852,70.209
5853,64.072
5854,57.25399999999999
5855,49.519000000000005
5856,45.605000000000004
5857,41.874
5858,39.535000000000004
5859,36.268
5860,39.173
5861,44.542
5862,53.208
5863,56.61000000000001
5864,58.196999999999996
5865,52.989
5866,49.753
5867,40.422000000000004
5868,26.008
5869,23.858999999999998
5870,24.416
5871,30.998000000000005
5872,36.753
5873,48.939
5874,55.010000000000005
5875,57.434000000000005
5876,56.286
5877,40.196
5878,34.325
5879,21.006
5880,23.018
5881,24.497
5882,26.246
5883,24.999000000000002
5884,23.53
5885,29.167000000000005
5886,27.500000000000004
5887,37.007999999999996
5888,40.043
5889,37.867
5890,20.673
5891,12.828000000000001
5892,7.526999999999999
5893,5.101
5894,7.754999999999999
5895,16.593
5896,24.997999999999998
5897,40.154
5898,45.363
5899,53.0
5900,51.493
5901,41.099999999999994
5902,38.171
5903,31.972
5904,21.027
5905,20.477
5906,20.005
5907,20.416
5908,22.008000000000003
5909,22.272
5910,21.107
5911,22.639
5912,20.995
5913,18.372
5914,12.591
5915,8.397
5916,7.260999999999999
5917,5.2909999999999995
5918,6.548000000000001
5919,8.663
5920,20.412
5921,37.5
5922,45.547000000000004
5923,50.993
5924,50.993
5925,44.5
5926,40.967000000000006
5927,33.528
5928,26.924999999999997
5929,22.0
5930,21.245
5931,22.284000000000002
5932,23.933
5933,36.751999999999995
5934,45.989999999999995
5935,50.64999999999999
5936,51.993
5937,47.049
5938,40.099000000000004
5939,30.807999999999996
5940,25.001
5941,18.256
5942,20.41
5943,26.737
5944,34.650999999999996
5945,48.705000000000005
5946,56.42699999999999
5947,60.162000000000006
5948,52.303
5949,42.01499999999999
5950,30.948999999999998
5951,22.544999999999998
5952,27.351
5953,29.829
5954,27.567999999999998
5955,28.287000000000003
5956,28.675
5957,34.09100000000001
5958,51.303
5959,55.388000000000005
5960,56.175
5961,47.846
5962,43.107
5963,30.448999999999998
5964,25.517
5965,26.71
5966,27.992
5967,36.397
5968,44.333
5969,52.581
5970,56.444
5971,63.397000000000006
5972,59.4
5973,53.003
5974,48.481
5975,47.120999999999995
5976,41.526
5977,38.407
5978,36.745
5979,36.611
5980,38.767
5981,39.400999999999996
5982,48.468
5983,51.99
5984,52.477
5985,50.117999999999995
5986,46.994
5987,45.038
5988,39.298
5989,39.038999999999994
5990,39.665
5991,39.99700000000001
5992,44.533
5993,52.175000000000004
5994,57.675
5995,63.349
5996,59.998000000000005
5997,55.12999999999999
5998,48.644
5999,43.887
6000,44.212
6001,40.782999999999994
6002,40.035000000000004
6003,38.207
6004,37.929
6005,40.413
6006,50.09100000000001
6007,52.0
6008,52.406
6009,50.998
6010,48.369
6011,45.556000000000004
6012,43.28999999999999
6013,39.993
6014,39.284
6015,39.495999999999995
6016,40.304
6017,45.015
6018,50.491
6019,52.58200000000001
6020,51.024
6021,47.991
6022,39.455
6023,34.517
6024,30.001
6025,23.82
6026,20.501
6027,19.259999999999998
6028,22.687
6029,27.87
6030,37.558
6031,43.1
6032,43.145999999999994
6033,40.174
6034,35.307
6035,32.986
6036,33.976
6037,29.247
6038,29.387999999999998
6039,29.102
6040,36.423
6041,39.0
6042,43.531
6043,46.73500000000001
6044,46.5
6045,41.995
6046,39.829
6047,37.544
6048,40.085
6049,35.909
6050,35.208999999999996
6051,34.807
6052,34.809
6053,35.604
6054,38.13
6055,41.107
6056,42.772000000000006
6057,42.918
6058,41.99
6059,41.836
6060,39.998
6061,35.5
6062,34.899
6063,35.339
6064,37.198
6065,43.624
6066,46.952
6067,49.186
6068,48.398
6069,45.995
6070,44.397000000000006
6071,43.701
6072,42.144999999999996
6073,38.507
6074,38.506
6075,36.922000000000004
6076,35.854
6077,36.901999999999994
6078,37.901999999999994
6079,38.501
6080,40.213
6081,40.213
6082,38.85
6083,38.004000000000005
6084,36.0
6085,29.5
6086,25.180000000000003
6087,29.7
6088,34.31
6089,40.432
6090,45.999
6091,50.593999999999994
6092,51.72
6093,48.494
6094,45.126
6095,40.0
6096,34.708999999999996
6097,35.548
6098,35.5
6099,34.99
6100,35.339
6101,38.905
6102,46.611000000000004
6103,50.268
6104,50.229
6105,45.897000000000006
6106,40.502
6107,35.935
6108,35.132999999999996
6109,32.99100000000001
6110,33.694
6111,34.422000000000004
6112,38.597
6113,47.171
6114,51.5
6115,54.064
6116,51.564
6117,44.330999999999996
6118,36.9
6119,34.474
6120,34.506
6121,29.493000000000002
6122,28.23
6123,29.504
6124,30.286
6125,33.873999999999995
6126,42.11
6127,44.727999999999994
6128,46.119
6129,44.977999999999994
6130,42.229
6131,42.955
6132,33.595
6133,32.535000000000004
6134,33.105000000000004
6135,34.496
6136,36.452999999999996
6137,45.011
6138,50.346000000000004
6139,52.095
6140,52.115
6141,45.913
6142,42.521
6143,34.49100000000001
6144,34.508
6145,32.947
6146,33.989999999999995
6147,33.564
6148,34.329
6149,37.777
6150,46.86
6151,50.605999999999995
6152,57.150999999999996
6153,54.508
6154,50.576
6155,50.349999999999994
6156,48.502
6157,45.441
6158,43.515
6159,44.827999999999996
6160,48.594
6161,50.208
6162,55.09700000000001
6163,63.025
6164,54.031
6165,46.034
6166,42.171
6167,35.341
6168,39.163
6169,33.876999999999995
6170,31.724999999999998
6171,30.187
6172,27.199
6173,32.257999999999996
6174,45.0
6175,46.556000000000004
6176,50.01
6177,47.074
6178,42.06100000000001
6179,37.501999999999995
6180,33.087
6181,30.25
6182,29.702999999999996
6183,26.082
6184,27.47
6185,36.608
6186,45.78
6187,46.419
6188,46.032999999999994
6189,40.579
6190,36.446
6191,25.409
6192,18.259999999999998
6193,16.372999999999998
6194,14.091999999999999
6195,13.825999999999999
6196,14.259
6197,21.152
6198,35.410000000000004
6199,42.107
6200,44.6
6201,33.378
6202,19.032
6203,11.186
6204,8.095
6205,6.784
6206,3.8189999999999995
6207,4.397
6208,8.309
6209,14.991999999999999
6210,31.374999999999996
6211,36.393
6212,35.0
6213,21.956
6214,16.086
6215,11.991
6216,9.262
6217,8.024
6218,7.117
6219,8.020000000000001
6220,7.110999999999999
6221,7.269
6222,8.224
6223,8.6
6224,9.788
6225,7.403
6226,7.954999999999999
6227,6.006
6228,4.392
6229,0.509
6230,0.713
6231,0.2
6232,3.5180000000000002
6233,6.672000000000001
6234,10.45
6235,14.433000000000002
6236,10.636
6237,7.268000000000001
6238,7.042
6239,4.428
6240,2.662
6241,2.7059999999999995
6242,2.2190000000000003
6243,2.7170000000000005
6244,3.402
6245,3.159
6246,2.1999999999999997
6247,6.005
6248,7.457
6249,6.795
6250,7.255000000000001
6251,7.2459999999999996
6252,6.848999999999999
6253,3.537
6254,2.002
6255,3.3970000000000002
6256,4.793
6257,8.173
6258,18.25
6259,20.192
6260,21.468
6261,18.275
6262,14.95
6263,11.328000000000001
6264,8.382
6265,9.702
6266,8.428
6267,8.389000000000001
6268,9.833
6269,16.939999999999998
6270,34.487
6271,40.003
6272,41.538
6273,35.5
6274,32.598
6275,23.069
6276,19.078
6277,15.334999999999999
6278,17.013
6279,21.541
6280,22.815
6281,35.0
6282,40.743
6283,44.205
6284,42.005
6285,37.5
6286,34.268
6287,29.669
6288,26.177
6289,26.009999999999998
6290,27.538999999999998
6291,26.247000000000003
6292,26.009999999999998
6293,27.83
6294,37.5
6295,43.3
6296,44.076
6297,40.16499999999999
6298,36.415
6299,34.43
6300,31.848000000000003
6301,30.678
6302,30.831000000000003
6303,32.561
6304,35.569
6305,42.06999999999999
6306,46.905
6307,58.06099999999999
6308,50.81
6309,42.99
6310,38.82
6311,35.378
6312,31.03
6313,29.957999999999995
6314,29.954000000000004
6315,29.957999999999995
6316,29.727999999999998
6317,34.094
6318,42.701
6319,53.474999999999994
6320,52.771
6321,42.907000000000004
6322,35.815
6323,32.162
6324,29.837000000000003
6325,30.226
6326,31.137999999999998
6327,33.188
6328,36.431999999999995
6329,40.674
6330,47.0
6331,57.45099999999999
6332,49.053
6333,40.366
6334,37.0
6335,34.939
6336,37.307
6337,33.941
6338,33.007999999999996
6339,31.094
6340,32.22
6341,36.0
6342,43.510000000000005
6343,53.603
6344,49.88
6345,38.788
6346,33.39
6347,30.099999999999998
6348,29.436
6349,27.583999999999996
6350,28.807
6351,31.094
6352,37.692
6353,43.774
6354,49.368
6355,60.0
6356,51.0
6357,41.837999999999994
6358,39.634
6359,37.869
6360,35.256
6361,32.023
6362,31.257999999999996
6363,30.048000000000002
6364,30.312
6365,32.456999999999994
6366,41.066
6367,45.529
6368,42.457
6369,37.602
6370,35.092
6371,33.856
6372,31.816
6373,29.53
6374,32.492000000000004
6375,33.076
6376,37.214
6377,42.208999999999996
6378,46.013
6379,47.302
6380,43.561
6381,39.548
6382,38.186
6383,36.093
6384,37.794
6385,34.412
6386,31.202999999999996
6387,30.723
6388,30.629
6389,31.274
6390,34.52
6391,37.178
6392,37.066
6393,37.515
6394,36.992999999999995
6395,36.349000000000004
6396,33.0
6397,29.829
6398,29.9
6399,31.711
6400,35.699999999999996
6401,37.447
6402,40.963
6403,42.775999999999996
6404,40.768
6405,37.155
6406,36.272999999999996
6407,31.497000000000003
6408,26.866
6409,23.0
6410,21.524
6411,21.516
6412,19.44
6413,19.759999999999998
6414,22.813999999999997
6415,23.990000000000002
6416,27.874
6417,29.160000000000004
6418,27.197000000000003
6419,27.700000000000003
6420,26.648
6421,23.834
6422,21.134
6423,21.859
6424,26.619999999999997
6425,32.812999999999995
6426,38.009
6427,41.202999999999996
6428,39.391999999999996
6429,36.997
6430,34.817
6431,29.443
6432,24.877000000000002
6433,17.985
6434,15.684000000000001
6435,12.124
6436,9.822000000000001
6437,15.591999999999997
6438,24.459
6439,33.388999999999996
6440,32.999
6441,29.15
6442,25.974999999999998
6443,21.747999999999998
6444,16.298
6445,17.393
6446,15.425
6447,16.524
6448,19.738999999999997
6449,30.907999999999998
6450,38.900999999999996
6451,41.900999999999996
6452,39.658
6453,32.97
6454,30.307999999999996
6455,26.391000000000002
6456,19.095
6457,18.024
6458,16.98
6459,15.130000000000003
6460,16.735
6461,20.997
6462,32.748
6463,41.595
6464,44.351
6465,41.229000000000006
6466,36.686
6467,35.137
6468,30.137000000000004
6469,29.326999999999998
6470,28.864999999999995
6471,29.520999999999997
6472,30.829
6473,36.53
6474,38.15
6475,41.899
6476,40.052
6477,35.143
6478,33.369
6479,31.971
6480,30.642000000000003
6481,27.577999999999996
6482,24.593999999999998
6483,24.298000000000002
6484,27.376999999999995
6485,30.713
6486,38.317
6487,47.263
6488,50.038000000000004
6489,42.991
6490,40.997
6491,39.46
6492,35.376
6493,34.644999999999996
6494,33.18
6495,35.791000000000004
6496,38.498000000000005
6497,43.559
6498,51.07899999999999
6499,64.042
6500,51.0
6501,41.999
6502,37.261
6503,36.18
6504,35.144999999999996
6505,33.650999999999996
6506,32.614
6507,31.519
6508,32.0
6509,34.553
6510,44.007000000000005
6511,56.992999999999995
6512,58.34400000000001
6513,47.82
6514,44.338
6515,37.786
6516,39.498
6517,34.425
6518,33.599000000000004
6519,36.894
6520,38.975
6521,44.501000000000005
6522,52.319
6523,60.5
6524,52.0
6525,42.499
6526,39.703
6527,37.446
6528,34.943999999999996
6529,33.61
6530,32.503
6531,32.242000000000004
6532,32.480000000000004
6533,34.843999999999994
6534,42.998999999999995
6535,52.400000000000006
6536,53.891999999999996
6537,43.137
6538,37.635000000000005
6539,33.417
6540,27.900999999999996
6541,25.22
6542,20.003
6543,19.536
6544,21.822999999999997
6545,30.660999999999998
6546,36.585
6547,35.673
6548,30.823
6549,19.244
6550,16.400000000000002
6551,9.195
6552,6.441
6553,6.359000000000001
6554,5.0
6555,2.1479999999999997
6556,1.691
6557,1.503
6558,1.502
6559,2.384
6560,4.502000000000001
6561,7.305000000000001
6562,10.985
6563,10.677
6564,9.0
6565,7.404000000000001
6566,6.616
6567,6.69
6568,6.981999999999999
6569,13.780000000000001
6570,16.932
6571,19.576999999999998
6572,18.027
6573,14.49
6574,11.029000000000002
6575,7.745
6576,6.454
6577,6.404
6578,5.824
6579,6.195
6580,5.919
6581,5.953
6582,5.938000000000001
6583,5.917
6584,8.503
6585,9.2
6586,7.415000000000001
6587,6.207999999999999
6588,5.747
6589,5.637
6590,6.455
6591,6.701
6592,9.136
6593,19.205
6594,28.000000000000004
6595,31.172000000000004
6596,28.998
6597,23.047
6598,16.27
6599,15.092
6600,8.084000000000001
6601,9.404000000000002
6602,8.292000000000002
6603,8.427
6604,9.520999999999999
6605,12.695
6606,19.268
6607,27.994000000000003
6608,30.410000000000004
6609,24.302
6610,19.372999999999998
6611,11.709999999999999
6612,10.0
6613,12.196
6614,8.343
6615,14.030000000000001
6616,20.407
6617,32.259
6618,39.111000000000004
6619,46.662
6620,37.985
6621,32.13
6622,31.842000000000002
6623,27.993000000000002
6624,20.548
6625,18.859
6626,18.766999999999996
6627,16.91
6628,18.769
6629,19.692
6630,32.99700000000001
6631,42.75
6632,49.739
6633,31.709
6634,25.889999999999997
6635,21.724
6636,16.191
6637,15.068999999999999
6638,14.007
6639,14.408000000000001
6640,18.298
6641,26.11
6642,37.644
6643,44.711
6644,31.909
6645,22.925
6646,17.697
6647,13.812
6648,13.999
6649,10.335999999999999
6650,9.626999999999999
6651,8.909
6652,10.990000000000002
6653,8.267000000000001
6654,17.8
6655,22.624
6656,22.5
6657,19.05
6658,10.723
6659,5.801
6660,3.6229999999999998
6661,0.391
6662,0.038
6663,1.246
6664,5.9830000000000005
6665,11.243
6666,18.375
6667,17.006
6668,10.851
6669,6.384
6670,6.392
6671,5.497999999999999
6672,0.093
6673,0.039
6674,0.01
6675,0.049
6676,0.05
6677,3.601
6678,9.01
6679,14.809
6680,14.911000000000001
6681,7.297
6682,6.29
6683,0.923
6684,0.8539999999999999
6685,0.9039999999999999
6686,3.329
6687,6.125
6688,7.265000000000001
6689,19.083
6690,29.726999999999997
6691,36.008
6692,27.409
6693,19.056
6694,17.538
6695,17.537
6696,17.895
6697,14.540000000000001
6698,14.573
6699,14.852000000000002
6700,15.1
6701,17.283
6702,20.957
6703,30.166000000000004
6704,25.011
6705,18.896
6706,16.065
6707,7.640000000000001
6708,6.664000000000001
6709,6.401999999999999
6710,6.49
6711,7.271
6712,14.389
6713,20.528
6714,25.256
6715,28.947
6716,19.756999999999998
6717,15.502000000000002
6718,16.949
6719,12.203
6720,13.132
6721,11.467
6722,11.762
6723,12.190999999999999
6724,11.999
6725,13.004999999999999
6726,11.689
6727,14.286000000000001
6728,16.772000000000002
6729,19.109
6730,16.529
6731,10.603
6732,6.836
6733,4.958
6734,4.591
6735,7.8340000000000005
6736,7.642
6737,16.64
6738,24.464
6739,30.202999999999996
6740,22.994999999999997
6741,23.106
6742,18.932
6743,18.066
6744,21.613
6745,19.502
6746,18.941
6747,16.21
6748,14.194999999999999
6749,14.712
6750,15.299999999999999
6751,19.568
6752,19.669999999999998
6753,15.084999999999999
6754,11.600000000000001
6755,8.769
6756,6.01
6757,5.16
6758,5.651
6759,8.009
6760,13.238
6761,18.308000000000003
6762,19.884
6763,25.874000000000002
6764,17.858
6765,14.761000000000003
6766,12.235
6767,9.986
6768,6.937
6769,7.087000000000001
6770,7.083
6771,7.0889999999999995
6772,8.067
6773,14.14
6774,16.779
6775,22.726
6776,26.636000000000003
6777,21.718
6778,16.503
6779,16.058
6780,13.346
6781,13.108
6782,13.116999999999997
6783,13.937
6784,15.886
6785,21.058000000000003
6786,24.781
6787,27.674
6788,22.797
6789,19.778000000000002
6790,16.777
6791,15.934000000000001
6792,15.5
6793,17.43
6794,17.43
6795,17.154
6796,17.013
6797,16.919999999999998
6798,25.398
6799,29.991
6800,34.898
6801,30.072000000000003
6802,25.872
6803,23.935000000000002
6804,20.674999999999997
6805,20.335
6806,20.791999999999998
6807,22.526
6808,25.895000000000003
6809,32.38999999999999
6810,44.272
6811,48.475
6812,35.165
6813,29.502
6814,26.203
